ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2 STSUFX2,,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT
10037,58,E 130TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,J-51,,1754,45
10037,60,E 130TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1754,44
10037,9,E 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1756,8
10037,25,E 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,GARDEN COMPLEX,,1756,113
10037,27,E 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,SECTION 610 OF PHFL,1756,14
10037,45,E 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1756,26
10037,53,E 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1756,30
10037,56,E 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,SECTION 610 OF PHFL,1755,47
10037,64,E 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1755,143
10037,66,E 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1755,43
10037,200,E 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1780,75
10037,10,E 132ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,J-51,,1756,65
10037,42,E 132ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1756,48
10037,50 TO 58,E 132ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1756,39
10037,45,E 135TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,ARTICLE 11,,1760,101
10037,10,E 138TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,ARTICLE 11,,1760,1
10037,407,LENOX,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,ARTICLE 11,,1915,7501
10037,408,LENOX,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1728,3
10037,412,LENOX,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1728,72
10037,414,LENOX,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1728,71
10037,416,LENOX,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (16),,1728,70
10037,418,LENOX,AVE,78,W 131ST,ST,NEW YORK,62 MULTIPLE DWELLING A,,,1728,69
10037,423,LENOX,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1916,30
10037,429,LENOX,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1916,31
10037,437 TO 439,LENOX,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1916,36
10037,467,LENOX,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1918,30
10037,469,LENOX,AVE,,,,NEW YORK,62 MULTIPLE DWELLING B,,,1918,30
10037,470,LENOX,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1730,75
10037,471,LENOX,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1918,32
10037,473,LENOX,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1918,33
10037,475,LENOX,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1918,33
10037,531,LENOX,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1921,34
10037,539,LENOX,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2006,30
10037,554 TO 560,LENOX,AVE,6870,W 139TH,ST,NEW YORK,62 MULTIPLE DWELLING A,,,1736,7502
10037,620,LENOX,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1737,1
10037,625 TO 627,LENOX,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2010,30
10037,629 TO 631,LENOX,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2010,33
10037,630,LENOX,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1737,69
10037,633 TO 635,LENOX,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2010,34
10037,653 TO 655,LENOX,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2011,34
10037,2057 TO 2061,MADISON,AVE,,,,NEW YORK,62 MULTIPLE DWELLING B,GARDEN COMPLEX,,1755,20
10037,2063 TO 2071,MADISON,AVE,,,,NEW YORK,62 MULTIPLE DWELLING B,,,1755,50
ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT
10037,2081,MADISON,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1756,24
10037,2093,MADISON,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,SECTION 610 OF PHFL,1756,50
10037,2156 TO 2170,MADISON,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,ARTICLE 11,,1757,1
10037,2171 TO 2181,MADISON,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,ARTICLE 11,,1760,101
10037,2190 TO 2200,MADISON,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,ARTICLE 11,,1760,1
10037,465,MALCOLM X,BLVD,465,LENOX,AVE,NEW YORK,62 MULTIPLE DWELLING A,,,1918,29
10037,1941 TO 1957,PARK,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,SECTION 610 OF PHFL,,1780,7501
10037,1948 TO 1952,PARK,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,SECTION 610 OF PHFL,,1756,37
10037,2,W 130TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1727,139
10037,30,W 130TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,ROOMING HOUSE,,1727,52
10037,31,W 130TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1728,21
10037,32,W 130TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,ROOMING HOUSE,,1727,53
10037,60 TO 62,W 130TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1727,67
10037,69 TO 71,W 130TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1728,6
10037,73,W 130TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1728,1
10037,1,W 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1729,33
10037,4 TO 6,W 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1728,42
10037,5,W 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1729,32
10037,8,W 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1728,143
10037,15,W 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1729,128
10037,19,W 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1729,27
10037,21,W 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,,,1729,26
10037,22,W 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1728,48
10037,23,W 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1729,25
10037,26,W 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1728,50
10037,28 TO 30,W 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1728,51
10037,32,W 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1728,53
10037,33,W 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1729,121
10037,35,W 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,,,1729,19
10037,36,W 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1728,56
10037,63,W 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1729,9
10037,69,W 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1729,7
10037,71,W 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1729,6
10037,72,W 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1728,67
10037,73,W 131ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1729,105
10037,6,W 132ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1729,41
10037,8,W 132ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1729,42
10037,10,W 132ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (16),,1729,43
10037,12,W 132ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1729,44
10037,25,W 132ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1730,25
10037,26,W 132ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1729,46
10037,28,W 132ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1729,47
10037,30,W 132ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,SECTION 610 OF PHFL,1729,49
10037,34,W 132ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1729,51
10037,45,W 132ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1730,9
10037,50,W 132ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,HUD,GARDEN COMPLEX,1729,52
10037,10,W 135TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1730,45
10037,40,W 135TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1730,64
10037,1,W 137TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1735,34
10037,3,W 137TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1735,33
10037,5,W 137TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1735,32
10037,7,W 137TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1735,31
10037,9,W 137TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1735,30
10037,15,W 137TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1735,25
10037,17,W 137TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1735,24
10037,19,W 137TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1735,22
ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT
10037,21,W 137TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1735,20
10037,63 TO 65,W 137TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1735,8
10037,67,W 137TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,J-51,,1735,6
10037,48 TO 54,W 138TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1735,7501
10037,66,W 138TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1735,7502
10037,6 TO 34,W 139TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,1736,7501
10037,15,W 139TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1737,25
10037,36 TO 52,W 139TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1736,60
10037,45,W 139TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1737,15
10037,30,W 141ST,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1737,25
10037,60,W 142ND,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1737,59
10038,17 TO 19,CATHERINE,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,280,52
10038,22 1/2,CATHERINE,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,279,54
10038,25 TO 27,CATHERINE,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,277,49
10038,31,CATHERINE,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,277,52
10038,33 TO 35,CATHERINE,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,277,53
10038,37,CATHERINE,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,277,54
10038,45,CATHERINE,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,276,53
10038,47,CATHERINE,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,276,54
10038,49,CATHERINE,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,276,55
10038,51,CATHERINE,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,276,56
10038,11 TO 12,CHATHAM,SQ,,,,NEW YORK,62 MULTIPLE DWELLING A,,,162,35
10038,7,DUTCH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,78,7509
10038,160,FRONT,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,71,1
10038,213 TO 223,FRONT,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,97,18
10038,214,FRONT,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,97,7504
10038,220 TO 224,FRONT,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,SEC 608,,97,7503
10038,225 TO 227,FRONT,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,SEC 608,,97,24
10038,229 TO 231,FRONT,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,421-G,SEC 608,97,26
10038,248,FRONT,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,107,33
10038,254,FRONT,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,107,28
10038,54 TO 62,FULTON,ST,29,CLIFF,ST,NEW YORK,62 MULTIPLE DWELLING A,421-A (16),,76,6
10038,64 TO 68,FULTON,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,76,1
10038,70 TO 76,FULTON,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,76,28
10038,110,FULTON,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,SECTION 610 OF PHFL,78,7510
10038,112 TO 118,FULTON,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,78,47
10038,123,FULTON,ST,46,ANN,ST,NEW YORK,62 MULTIPLE DWELLING A,,,91,9
10038,2 TO 8,GOLD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,69,18
10038,40 TO 42,GOLD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,76,24
10038,5 TO 11,HENRY,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,279,53
10038,22 TO 45,JAMES,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,279,22
10038,24,JAMES,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,279,23
10038,31 TO 33,JAMES,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,116,48
10038,12 TO 16,JOHN,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,65,20
10038,85,JOHN,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,77,1
10038,90 TO 100,JOHN,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,69,7502
10038,99,JOHN,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,76,7502
10038,27 TO 33,MADISON,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,116,43
10038,35,MADISON,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,116,46
10038,39,MADISON,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,279,29
10038,41,MADISON,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,279,29
10038,43,MADISON,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,279,29
10038,45,MADISON,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,279,29
10038,21 TO 23,MAIDEN,LN,,,,NEW YORK,62 MULTIPLE DWELLING B,,,65,6
10038,100,MAIDEN,LN,,,,NEW YORK,62 MULTIPLE DWELLING A,,,42,1
10038,93 TO 99,NASSAU,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,89,1
ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2 STSUFX2,,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT
10038,113,NASSAU,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (16),,90,17
10038,31 TO 33,OLIVER,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,279,2
10038,201 TO 211,PEARL,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,69,6
10038,24,PECK,SLIP,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,97,32
10038,47,SAINT JAMES,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,279,21
10038,61 TO 63,SAINT JAMES,PL,,,,NEW YORK,62 MULTIPLE DWELLING B,ROOMING HOUSE,,279,15
10038,84 TO 85,SOUTH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,72,27
10038,8 TO 24,SPRUCE,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,100,7502
10038,165 TO 167,WILLIAM,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,92,3
10039,2504,7TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING B,,,2031,31
10039,2508 TO 2510,7TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,2031,33
10039,2509,7TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2014,64
10039,2513 TO 2515,7TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2014,63
10039,2517 TO 2519,7TH,AVE,164,W 146TH ST,,NEW YORK,62 MULTIPLE DWELLING A,,,2014,61
10039,2528,7TH,AVE,2528,ADAM CLAYTON POWELBLLJRVD,,NEW YORK,62 MULTIPLE DWELLING B,,,2032,32
10039,2530,7TH,AVE,2530,ADAM CLAYTON POWELBLLJRVD,,NEW YORK,62 MULTIPLE DWELLING A,,,2032,33
10039,2542,7TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2033,31
10039,2546,7TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2033,33
10039,2550 TO 2552,7TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2033,34
10039,2554 TO 2556,7TH,AVE,200,W 148TH ST,,NEW YORK,62 MULTIPLE DWELLING A,,,2033,36
10039,2566,7TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2034,32
10039,2568,7TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2034,33
10039,2580 TO 2594,7TH,AVE,201,W 149TH ST,,NEW YORK,62 MULTIPLE DWELLING A,,,2035,1
10039,2730 TO 2732,8TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,SECTION 610 OF PHFL,,2031,3
10039,2733,8TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2045,11
10039,2743,8TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2045,30
10039,2756,8TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2032,4
10039,2793,8TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2045,72
10039,2794,8TH,AVE,2794,FREDERICK DOUGLASSBLVD,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,2034,3
10039,2795,8TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2045,73
10039,2796,8TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,HOTEL,ARTICLE 11,2034,64
10039,2797,8TH,AVE,2797,FREDERICK DOUGLASSBLVD,,NEW YORK,62 MULTIPLE DWELLING B,GARDEN COMPLEX,,2045,74
10039,2798,8TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2034,63
10039,2799,8TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,HOTEL,ARTICLE 11,2045,75
10039,2807,8TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2045,91
10039,2809,8TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2045,92
10039,2816,8TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2035,1
10039,2817,8TH,AVE,300,W 150TH ST,,NEW YORK,62 MULTIPLE DWELLING A,SECTION 610 OF PHFL,,2045,96
10039,2825 TO 2829,8TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2046,15
10039,2838 TO 2848,8TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,SECTION 610 OF PHFL,,2036,64
10039,2853 TO 2863,8TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2046,63
10039,2913,8TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2047,30
10039,2915,8TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,2047,31
10039,2917,8TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2047,32
10039,2919,8TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2047,33
10039,2920,8TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2040,64
10039,2922,8TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2040,63
10039,2505,ADAM CLAYTON POWELL JR,BLVD,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2014,3
10039,2524,ADAM CLAYTON POWELL JR,BLVD,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2032,30
10039,2570,ADAM CLAYTON POWELL JR,BLVD,2570,7TH AVE,,NEW YORK,62 MULTIPLE DWELLING A,,,2034,34
10039,84,BRADHURST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2045,26
10039,86,BRADHURST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2045,25
10039,140,BRADHURST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2045,83
10039,148,BRADHURST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2045,102
10039,184,BRADHURST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,SECTION 610 OF PHFL,,2046,22
10039,192,BRADHURST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2046,24
ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2 STSUFX2,,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT
10039,196,BRADHURST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2046,25
10039,200,BRADHURST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2046,43
10039,216 TO 218,BRADHURST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,2046,51
10039,220,BRADHURST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,SECTION 610 OF PHFL,,2046,63
10039,226 TO 228,BRADHURST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,SECTION 610 OF PHFL,,2047,3
10039,230,BRADHURST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,SECTION 610 OF PHFL,,2047,4
10039,234,BRADHURST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2047,20
10039,242,BRADHURST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,SECTION 610 OF PHFL,ARTICLE 11,2047,21
10039,246,BRADHURST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,SECTION 610 OF PHFL,ARTICLE 11,2047,23
10039,2745,FREDERICK DOUGLASS,BLVD,,,,NEW YORK,62 MULTIPLE DWELLING A,SECTION 610 OF PHFL,,2045,31
10039,2749,FREDERICK DOUGLASS,BLVD,2749,8TH AVE,,NEW YORK,62 MULTIPLE DWELLING A,,,2045,31
10039,2750,FREDERICK DOUGLASS,BLVD,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (16),,2032,1
10039,2754,FREDERICK DOUGLASS,BLVD,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (16),,2032,3
10039,2781 TO 2785,FREDERICK DOUGLASS,BLVD,2785,8TH AVE,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,2045,54
10039,2837,FREDERICK DOUGLASS,BLVD,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2046,29
10039,2839,FREDERICK DOUGLASS,BLVD,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2046,30
10039,2841,FREDERICK DOUGLASS,BLVD,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2046,31
10039,2843,FREDERICK DOUGLASS,BLVD,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2046,32
10039,2845,FREDERICK DOUGLASS,BLVD,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2046,33
10039,21,MACOMBS,PL,2830,FREDERICK DOUGLASSBLVD,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,2036,64
10039,28,MACOMBS,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2036,5
10039,32,MACOMBS,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2036,56
10039,67,MACOMBS,PL,,,,NEW YORK,62 MULTIPLE DWELLING A,SECTION 610 OF PHFL,,2038,9
10039,137,W 145TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2014,18
10039,141,W 145TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2014,16
10039,145,W 145TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2014,14
10039,147 TO 149,W 145TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2014,13
10039,151 TO 153,W 145TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2014,11
10039,155 TO 157,W 145TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,ARTICLE 11,,2014,10
10039,159 TO 161,W 145TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2014,8
10039,163 TO 165,W 145TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2014,6
10039,167,W 145TH,ST,25012503,ADAM CLAYTON POWELBLLJVRD,,NEW YORK,62 MULTIPLE DWELLING A,,,2014,1
10039,200,W 145TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2030,36
10039,201,W 145TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,,,2031,29
10039,215,W 145TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2031,20
10039,219,W 145TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2031,20
10039,223 TO 225,W 145TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,SECTION 610 OF PHFL,,2031,18
10039,227 TO 229,W 145TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2031,17
10039,231,W 145TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,SECTION 610 OF PHFL,,2031,14
10039,239 TO 243,W 145TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,SECTION 610 OF PHFL,,2031,12
10039,247 TO 251,W 145TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,SECTION 610 OF PHFL,,2031,7
10039,356,W 145TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,2051,54
