ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT,Borough
11385,1707,WOODBINE,ST,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3456,58,Queens
11385,1710,WOODBINE,ST,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3457,12,Queens
11385,1713,WOODBINE,ST,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3456,52,Queens
11385,1715,WOODBINE,ST,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3456,50,Queens
11385,1717,WOODBINE,ST,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3456,48,Queens
11385,1718,WOODBINE,ST,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3457,18,Queens
11385,1719,WOODBINE,ST,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3456,46,Queens
11385,1722,WOODBINE,ST,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3457,21,Queens
11385,1724,WOODBINE,ST,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3457,23,Queens
11385,1820,WOODBINE,ST,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3459,22,Queens
11385,1821,WOODBINE,ST,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3458,38,Queens
11385,1822,WOODBINE,ST,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3459,24,Queens
11385,1823,WOODBINE,ST,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3458,37,Queens
11385,1824,WOODBINE,ST,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3459,26,Queens
11385,1827,WOODBINE,ST,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3458,34,Queens
11385,1830,WOODBINE,ST,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3459,30,Queens
11385,1854,WOODBINE,ST,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3470,2,Queens
11385,1856,WOODBINE,ST,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3470,4,Queens
11385,1864,WOODBINE,ST,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3470,10,Queens
11385,1866,WOODBINE,ST,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3470,11,Queens
11385,2003,WOODBINE,ST,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3489,61,Queens
11385,2005,WOODBINE,ST,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3489,59,Queens
11385,2007,WOODBINE,ST,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3489,57,Queens
11385,2025,WOODBINE,ST,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3489,45,Queens
11385,6122,WOODBINE,ST,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3614,17,Queens
11385,6144,WOODBINE,ST,,,,RIDGEWOOD,63 MULTIPLE DWELLING B,,,3614,26,Queens
11385,72-04,WOODHAVEN,BLVD,,,,GLENDALE,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,3873,28,Queens
11385,73-06 TO 73-16,WOODHAVEN,BLVD,,,,GLENDALE,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,3874,78,Queens
11385,81-49,WOODHAVEN,BLVD,,,,GLENDALE,63 MULTIPLE DWELLING A,,,3879,19,Queens
11385,81-57,WOODHAVEN,BLVD,,,,GLENDALE,63 MULTIPLE DWELLING A,,,3879,15,Queens
11385,81-63,WOODHAVEN,BLVD,,,,GLENDALE,63 MULTIPLE DWELLING A,,,3879,12,Queens
11385,81-67,WOODHAVEN,BLVD,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3879,11,Queens
11385,81-69,WOODHAVEN,BLVD,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3879,9,Queens
11385,8161,WOODHAVEN,BLVD,,,,GLENDALE,63 MULTIPLE DWELLING A,,,3879,13,Queens
11385,179,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3377,92,Queens
11385,181,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3377,90,Queens
11385,314,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,421-A (16),,3399,35,Queens
11385,376,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3401,34,Queens
11385,409,WOODWARD,AVE,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3386,6,Queens
11385,410,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3402,39,Queens
11385,411,WOODWARD,AVE,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3386,4,Queens
11385,412,WOODWARD,AVE,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3402,41,Queens
11385,413,WOODWARD,AVE,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3386,3,Queens
11385,414,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3402,43,Queens
11385,416,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3402,45,Queens
11385,454,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3403,38,Queens
11385,456,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3403,40,Queens
11385,458,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3403,42,Queens
11385,460,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3403,44,Queens
11385,464,WOODWARD,AVE,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3403,47,Queens
11385,478,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3404,38,Queens
11385,480,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING B,,,3404,40,Queens
11385,482,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3404,42,Queens
11385,505,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING B,,,3389,10,Queens
11385,507,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3389,8,Queens
11385,509,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3389,6,Queens
11385,511,WOODWARD,AVE,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3389,4,Queens
11385,513,WOODWARD,AVE,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3389,2,Queens
11385,553,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING B,,,3390,9,Queens
11385,555,WOODWARD,AVE,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3390,8,Queens
11385,557,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3390,6,Queens
11385,559,WOODWARD,AVE,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3390,5,Queens
11385,561,WOODWARD,AVE,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3390,4,Queens
11385,587,WOODWARD,AVE,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3391,4,Queens
11385,589,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3391,2,Queens
11385,591,WOODWARD,AVE,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3391,1,Queens
11385,601,WOODWARD,AVE,1906,GROVE,ST,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3392,14,Queens
11385,603,WOODWARD,AVE,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3392,12,Queens
11385,615,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3392,1,Queens
11385,653,WOODWARD,AVE,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3477,12,Queens
11385,655,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3477,10,Queens
11385,661,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING B,,,3477,4,Queens
11385,663,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3477,2,Queens
11385,681,WOODWARD,AVE,,,,FLUSHING,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,3478,8,Queens
11385,804,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3472,32,Queens
11385,862,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING B,,,3473,35,Queens
11385,864,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING B,GARDEN COMPLEX,,3473,37,Queens
11385,866,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING B,GARDEN COMPLEX,,3473,38,Queens
11385,870,WOODWARD,AVE,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3473,41,Queens
11385,872,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3473,43,Queens
11385,874,WOODWARD,AVE,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3473,44,Queens
11385,876,WOODWARD,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3473,46,Queens
11385,878,WOODWARD,AVE,,,,FLUSHING,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,3473,47,Queens
11385,15-Oct,WYCKOFF,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3552,3,Queens
11385,17-Oct,WYCKOFF,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,,,3552,2,Queens
11385,803,WYCKOFF,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,421-A (1-15),,3546,1,Queens
11385,955,WYCKOFF,AVE,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3550,9,Queens
11385,961,WYCKOFF,AVE,,,,FLUSHING,63 MULTIPLE DWELLING A,,,3550,6,Queens
11385,1059,WYCKOFF,AVE,,,,RIDGEWOOD,63 MULTIPLE DWELLING A,421-A (1-15),,3554,5,Queens
11411,114-31,FRANCIS LEWIS,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING B,GARDEN COMPLEX,,11025,11,Queens
11411,114-33,FRANCIS LEWIS,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING B,GARDEN COMPLEX,,11025,11,Queens
11411,114-37,FRANCIS LEWIS,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING B,GARDEN COMPLEX,,11025,11,Queens
11411,114-39,FRANCIS LEWIS,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING B,GARDEN COMPLEX,,11025,11,Queens
11411,114-43,FRANCIS LEWIS,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING B,GARDEN COMPLEX,,11025,11,Queens
11411,114-47,FRANCIS LEWIS,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING B,GARDEN COMPLEX,,11025,11,Queens
11411,114-51,FRANCIS LEWIS,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING B,GARDEN COMPLEX,,11025,11,Queens
11411,114-53,FRANCIS LEWIS,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING B,GARDEN COMPLEX,,11025,11,Queens
11411,114-57,FRANCIS LEWIS,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING B,GARDEN COMPLEX,,11025,11,Queens
11411,114-59,FRANCIS LEWIS,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING B,GARDEN COMPLEX,,11025,11,Queens
11411,218-11,FRANCIS LEWIS,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,421-A (1-15),,12778,95,Queens
11411,115-101,SPRINGFIELD,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,11298,8,Queens
11411,115-105,SPRINGFIELD,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,11298,8,Queens
11411,115-109,SPRINGFIELD,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,11298,8,Queens
11411,115-113,SPRINGFIELD,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,11298,8,Queens
11411,115-117,SPRINGFIELD,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,11298,8,Queens
11411,115-121,SPRINGFIELD,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,11298,8,Queens
11411,115-125,SPRINGFIELD,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,11298,8,Queens
11411,115-129,SPRINGFIELD,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,11298,8,Queens
11411,115-133,SPRINGFIELD,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,11298,8,Queens
11411,115-137,SPRINGFIELD,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,11298,8,Queens
11411,115-143,SPRINGFIELD,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,11298,8,Queens
11411,115-85,SPRINGFIELD,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,11298,8,Queens
11411,115-89,SPRINGFIELD,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,11298,8,Queens
11411,115-93,SPRINGFIELD,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,11298,8,Queens
11411,115-97,SPRINGFIELD,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,11298,8,Queens
11411,116-03 TO 116-25,SPRINGFIELD,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,11317,14,Queens
11412,202-02 TO 202-20,109TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,10905,1,Queens
11412,186-07,120TH,RD,,,,SAINT ALBANS,63 MULTIPLE DWELLING A,,,12458,421,Queens
11412,186-10,120TH,RD,,,,SAINT ALBANS,63 MULTIPLE DWELLING A,,,12457,2,Queens
11412,186-12,120TH,RD,,,,SAINT ALBANS,63 MULTIPLE DWELLING A,,,12457,2,Queens
11412,186-17,120TH,RD,,,,SAINT ALBANS,63 MULTIPLE DWELLING A,,,12458,421,Queens
11412,186-20,120TH,RD,,,,SAINT ALBANS,63 MULTIPLE DWELLING A,,,12457,2,Queens
11412,186-26,120TH,RD,,,,SAINT ALBANS,63 MULTIPLE DWELLING A,,,12457,2,Queens
11412,186-27,120TH,RD,,,,SAINT ALBANS,63 MULTIPLE DWELLING A,,,12458,421,Queens
11412,187-06,120TH,AVE,18704,120TH,AVE,SAINT ALBANS,63 MULTIPLE DWELLING A,,,12458,421,Queens
11412,187-16,120TH,AVE,,,,SAINT ALBANS,63 MULTIPLE DWELLING A,,,12458,421,Queens
11412,187-28,120TH,AVE,,,,SAINT ALBANS,63 MULTIPLE DWELLING A,,,12458,421,Queens
11412,104-25,195TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,10891,21,Queens
11412,104-36,196TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,10891,21,Queens
11412,109-09 TO 109-33,202ND,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,10905,10,Queens
11412,109-02 TO 109-38,203RD,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,10905,1,Queens
11412,187-05 TO 187-11,BAISLEY,BLVD,,,,SAINT ALBANS,63 MULTIPLE DWELLING A,,,12440,167,Queens
11412,187-15 TO 187-21,BAISLEY,BLVD,,,,SAINT ALBANS,63 MULTIPLE DWELLING A,,,12440,161,Queens
11412,118-35 TO 118-47,FARMERS,BLVD,,,,SAINT ALBANS,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,12603,7501,Queens
11412,120-08,FARMERS,BLVD,12006,FARMERS,BLVD,SAINT ALBANS,63 MULTIPLE DWELLING A,,,12458,421,Queens
11412,120-10 TO 120-30,FARMERS,BLVD,12036,FARMERS,BLVD,SAINT ALBANS,63 MULTIPLE DWELLING A,,,12458,421,Queens
11412,120-32,FARMERS,BLVD,,,,SAINT ALBANS,63 MULTIPLE DWELLING A,,,12457,2,Queens
11412,187-22 TO 187-28,FOCH,BLVD,,,,SAINT ALBANS,63 MULTIPLE DWELLING A,,,12440,154,Queens
11412,202-04,HOLLIS,AVE,,,,SAINT ALBANS,63 MULTIPLE DWELLING A,,,10942,101,Queens
11412,202-14,HOLLIS,AVE,,,,SAINT ALBANS,63 MULTIPLE DWELLING A,,,10942,104,Queens
11412,202-24,HOLLIS,AVE,,,,SAINT ALBANS,63 MULTIPLE DWELLING A,,,10942,108,Queens
11412,203-04,HOLLIS,AVE,,,,SAINT ALBANS,63 MULTIPLE DWELLING A,,,10943,201,Queens
11412,203-14,HOLLIS,AVE,,,,SAINT ALBANS,63 MULTIPLE DWELLING A,,,10943,204,Queens
11412,203-24,HOLLIS,AVE,,,,SAINT ALBANS,63 MULTIPLE DWELLING A,,,10943,208,Queens
11413,183-02 TO 183-28,140TH,AVE,,,,SPRINGFIELD GARDENS,63 MULTIPLE DWELLING B,,,13041,1,Queens
11413,218-02 TO 218-20,141ST,AVE,1410514111,SPRINGFIELD,BLVD,JAMAICA,63 MULTIPLE DWELLING A,,,13046,6,Queens
11413,140-11 TO 140-37,183RD,ST,,,,SPRINGFIELD GARDENS,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,13041,59,Queens
11413,140-27 TO 140-29,183RD,ST,,,,SPRINGFIELD GARDENS,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,13041,51,Queens
11413,140-16 TO 140-42,184TH,ST,,,,SPRINGFIELD GARDENS,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,13041,15,Queens
11413,134-29,218TH,ST,,,,SPRINGFIELD GARDENS,63 MULTIPLE DWELLING A,,,13012,13,Queens
11413,136-16,222ND,ST,,,,LAURELTON,63 MULTIPLE DWELLING A,,,13116,38,Queens
11413,121-14 TO 121-16,FARMERS,BLVD,,,,SPRINGFIELD GARDENS,63 MULTIPLE DWELLING A,,,12458,5,Queens
11413,121-20 TO 121-22,FARMERS,BLVD,,,,SPRINGFIELD GARDENS,63 MULTIPLE DWELLING A,,,12458,5,Queens
11413,121-24 TO 121-26,FARMERS,BLVD,,,,SPRINGFIELD GARDENS,63 MULTIPLE DWELLING A,,,12458,5,Queens
11413,121-28 TO 121-30,FARMERS,BLVD,,,,SPRINGFIELD GARDENS,63 MULTIPLE DWELLING A,,,12458,5,Queens
11413,121-32 TO 121-34,FARMERS,BLVD,,,,SPRINGFIELD GARDENS,63 MULTIPLE DWELLING A,,,12458,5,Queens
11413,121-36 TO 121-38,FARMERS,BLVD,,,,SPRINGFIELD GARDENS,63 MULTIPLE DWELLING A,,,12458,5,Queens
11413,121-40 TO 121-42,FARMERS,BLVD,,,,SPRINGFIELD GARDENS,63 MULTIPLE DWELLING A,,,12458,5,Queens
11413,121-44 TO 121-46,FARMERS,BLVD,,,,SPRINGFIELD GARDENS,63 MULTIPLE DWELLING A,,,12458,5,Queens
11413,140-07,SPRINGFIELD,BLVD,,,,JAMAICA,63 MULTIPLE DWELLING A,,,13045,1,Queens
11414,84-14 TO 84-18,149TH,AVE,,,,HOWARD BEACH,63 MULTIPLE DWELLING B,,,11416,2,Queens
11414,78-02 TO 78-16,153RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,11440,7501,Queens
11414,84-10,153RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,11446,12,Queens
11414,84-20,153RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,11446,12,Queens
11414,84-40,153RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,11446,50,Queens
11414,84-09,155TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,11446,1,Queens
11414,84-29,155TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,11446,1,Queens
11414,86-29,155TH,AVE,,,,HOWARD BEACH,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,11446,50,Queens
11414,102-24,159TH,RD,,,,HOWARD BEACH,63 MULTIPLE DWELLING A,,,14182,95,Queens
11414,153-15 TO 153-29,78TH,ST,78027816,153RD,AVE,HOWARD BEACH,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,11440,7501,Queens
11414,149-06,79TH,ST,,,,HOWARD BEACH,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,11410,6,Queens
11414,155-55,CROSSBAY,BLVD,,,,HOWARD BEACH,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,11588,75,Queens
11414,89-08,S CONDUIT,AVE,,,,HOWARD BEACH,63 MULTIPLE DWELLING A,421-A (1-15),,11421,3,Queens
11414,89-14,S CONDUIT,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,11421,7,Queens
11415,83-10,118TH,ST,,,,KEW GARDENS,63 MULTIPLE DWELLING A,,,3321,18,Queens
11415,83-30,118TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,3321,7506,Queens
11415,83-33,118TH,ST,,,,KEW GARDENS,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,3322,43,Queens
11415,83-43,118TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,3322,40,Queens
11415,83-46,118TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,3321,37,Queens
11415,83-57,118TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,3322,40,Queens
11415,83-60,118TH,ST,,,,KEW GARDENS,63 MULTIPLE DWELLING A,,,3321,43,Queens
11415,83-75,118TH,ST,,,,KEW GARDENS,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,3322,156,Queens
11415,83-83,118TH,ST,,,,KEW GARDENS,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,3322,156,Queens
11415,83-96,118TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,3321,111,Queens
11415,84-37,118TH,ST,,,,KEW GARDENS,63 MULTIPLE DWELLING A,,,9234,40,Queens
11415,84-47,118TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9234,34,Queens
11415,85-18,118TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9260,11,Queens
11415,85-28,118TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9260,18,Queens
11415,85-35,118TH,ST,,,,KEW GARDENS,63 MULTIPLE DWELLING A,,,9261,40,Queens
11415,85-55,118TH,ST,,,,KEW GARDENS,63 MULTIPLE DWELLING A,,,9261,31,Queens
11415,84-10 TO 84-12,120TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9235,6,Queens
11415,84-38,120TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9235,23,Queens
11415,84-43,120TH,ST,,,,KEW GARDENS,63 MULTIPLE DWELLING A,,,9236,38,Queens
11415,85-10,120TH,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9265,6,Queens
11415,85-25,120TH,ST,,,,KEW GARDENS,63 MULTIPLE DWELLING A,,,9266,45,Queens
11415,85-31,120TH,ST,,,,KEW GARDENS,63 MULTIPLE DWELLING A,,,9266,42,Queens
11415,84-45,121ST,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9237,22,Queens
11415,83-09,122ND,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9238,1,Queens
11415,8530,126TH,ST,,,,KEW GARDENS,63 MULTIPLE DWELLING A,,,9271,20,Queens
11415,84-08,127TH,ST,,,,KEW GARDENS,63 MULTIPLE DWELLING A,421-A (1-15),,9248,12,Queens
11415,84-10,127TH,ST,,,,KEW GARDENS,63 MULTIPLE DWELLING A,421-A (1-15),,9248,13,Queens
11415,85-32,131ST,ST,,,,KEW GARDENS,63 MULTIPLE DWELLING A,421-A (1-15),,9251,34,Queens
11415,119-66,80TH,RD,,,,KEW GARDENS,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,3349,39,Queens
11415,123-25,82ND,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,3358,7501,Queens
11415,123-28 TO 123-32,82ND,AVE,,,,KEW GARDENS,63 MULTIPLE DWELLING A,421-A (16),,3359,7501,Queens
11415,123-35,82ND,RD,,,,JAMAICA,63 MULTIPLE DWELLING A,,,3359,23,Queens
11415,118-14,83RD,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,3329,4,Queens
11415,120-32,83RD,AVE,,,,KEW GARDENS,63 MULTIPLE DWELLING A,,,3332,13,Queens
11415,123-30,83RD,AVE,,,,KEW GARDENS,63 MULTIPLE DWELLING A,,,9631,227,Queens
11415,123-40,83RD,AVE,,,,KEW GARDENS,63 MULTIPLE DWELLING A,,,9631,232,Queens
11415,123-60,83RD,AVE,,,,KEW GARDENS,63 MULTIPLE DWELLING A,,,9631,241,Queens
11415,125-16,83RD,DR,,,,KEW GARDENS,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,3356,23,Queens
11415,118-11,84TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,3322,135,Queens
11415,124-16,84TH,RD,,,,KEW GARDENS,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,9246,305,Queens
11415,125-05,84TH,AVE,,,,KEW GARDENS,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,3356,23,Queens
11415,120-07,85TH,AVE,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9236,33,Queens
11415,80-04,AUSTIN,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,3335,30,Queens
11415,80-08,AUSTIN,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,3335,30,Queens
11415,80-12,AUSTIN,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,3335,30,Queens
11415,80-15,AUSTIN,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,3348,7,Queens
11415,82-67,AUSTIN,ST,,,,KEW GARDENS,63 MULTIPLE DWELLING A,,,3353,1,Queens
11415,83-33,AUSTIN,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,3355,144,Queens
11415,83-40,AUSTIN,ST,,,,KEW GARDENS,63 MULTIPLE DWELLING A,,,3338,30,Queens
11415,83-55,AUSTIN,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,3355,140,Queens
11415,84-20,AUSTIN,ST,,,,KEW GARDENS,63 MULTIPLE DWELLING A,,,9245,300,Queens
11415,84-32 TO 84-83,AUSTIN,ST,84178455,125TH,ST,JAMAICA,63 MULTIPLE DWELLING A,,,9247,1,Queens
11415,84-50,AUSTIN,ST,,,,JAMAICA,63 MULTIPLE DWELLING A,,,9245,240,Queens
11415,83-33 TO 83-35,BEVERLY,RD,8172,LEFFERTS,BLVD,KEW GARDENS,63 MULTIPLE DWELLING A,,,3332,27,Queens
11415,84-51,BEVERLY,RD,,,,JAMAICA,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,3333,16,Queens
11415,80-15,GRENFELL,ST,,,,KEW GARDENS,63 MULTIPLE DWELLING A,,,3335,8,Queens
