ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT,Borough,STREET2 STSUFX2,Unnamed: 6
10065,120,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1398.0,65,Manhattan,,
10065,123,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1399.0,9,Manhattan,,
10065,134,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1398.0,61,Manhattan,,
10065,160,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1398.0,51,Manhattan,,
10065,200,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1418.0,45,Manhattan,,
10065,232,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1418.0,31,Manhattan,,
10065,317 TO 325,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1439.0,9,Manhattan,,
10065,401,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1459.0,1,Manhattan,,
10065,403,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1459.0,1,Manhattan,,
10065,406,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1458.0,43,Manhattan,,
10065,408,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1458.0,42,Manhattan,,
10065,409,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1459.0,1,Manhattan,,
10065,410,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1458.0,41,Manhattan,,
10065,411 TO 415,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1459.0,10,Manhattan,,
10065,412,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1458.0,40,Manhattan,,
10065,414 TO 426,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1458.0,7503,Manhattan,,
10065,417,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1459.0,10,Manhattan,,
10065,419,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1459.0,10,Manhattan,,
10065,421,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1459.0,10,Manhattan,,
10065,423,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1459.0,10,Manhattan,,
10065,429,E 64TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1459.0,22,Manhattan,,
10065,6,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1379.0,66,Manhattan,,
10065,19,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1380.0,14,Manhattan,,
10065,33,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1380.0,25,Manhattan,,
10065,35,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1380.0,26,Manhattan,,
10065,39,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1380.0,26,Manhattan,,
10065,160,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1399.0,33,Manhattan,,
10065,250,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1419.0,7501,Manhattan,,
10065,300,E 65TH,ST,1236.0,,,NEW YORK,62 MULTIPLE DWELLING A,,,1439.0,49,Manhattan,2ND,AVE
10065,310,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1439.0,46,Manhattan,,
10065,315,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,EVICT COOP/CONDO,,1440.0,5,Manhattan,,
10065,326,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1439.0,40,Manhattan,,
10065,335,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,,,1440.0,17,Manhattan,,
10065,338,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1439.0,36,Manhattan,,
10065,339,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1440.0,18,Manhattan,,
10065,341,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1440.0,19,Manhattan,,
10065,342,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1439.0,35,Manhattan,,
10065,343,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1440.0,20,Manhattan,,
10065,344,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1439.0,34,Manhattan,,
10065,345,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1440.0,21,Manhattan,,
10065,346,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1439.0,33,Manhattan,,
10065,347,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1440.0,22,Manhattan,,
10065,348,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1439.0,32,Manhattan,,
10065,350,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1439.0,31,Manhattan,,
10065,360,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1439.0,30,Manhattan,,
10065,402,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1459.0,1,Manhattan,,
10065,404,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1459.0,1,Manhattan,,
10065,408,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1459.0,1,Manhattan,,
10065,410,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1459.0,30,Manhattan,,
10065,412,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1459.0,30,Manhattan,,
10065,414,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1459.0,30,Manhattan,,
10065,416,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1459.0,30,Manhattan,,
10065,417,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1460.0,11,Manhattan,,
10065,421,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1460.0,13,Manhattan,,
10065,425,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1460.0,14,Manhattan,,
10065,429,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1460.0,16,Manhattan,,
10065,430,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1459.0,22,Manhattan,,
10065,435,E 65TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1460.0,17,Manhattan,,
10065,3,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1381.0,7501,Manhattan,,
10065,11,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1381.0,10,Manhattan,,
10065,20,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1380.0,60,Manhattan,,
10065,21,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1381.0,7504,Manhattan,,
10065,40 TO 42,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1380.0,7501,Manhattan,,
10065,45,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1381.0,7502,Manhattan,,
10065,48,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1380.0,47,Manhattan,,
10065,50,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1380.0,146,Manhattan,,
10065,61,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1381.0,31,Manhattan,,
10065,137,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,,1401.0,27,Manhattan,,
10065,165,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1401.0,7501,Manhattan,,
10065,200,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1420.0,7501,Manhattan,,
10065,205,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1421.0,5,Manhattan,,
10065,209,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1421.0,5,Manhattan,,
10065,213,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1421.0,5,Manhattan,,
10065,215,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1421.0,5,Manhattan,,
10065,217,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1421.0,5,Manhattan,,
10065,219,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1421.0,5,Manhattan,,
10065,221,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1421.0,5,Manhattan,,
10065,223,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1421.0,5,Manhattan,,
10065,225,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1421.0,5,Manhattan,,
10065,227,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1421.0,5,Manhattan,,
10065,265,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1421.0,21,Manhattan,,
10065,301,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1441.0,7501,Manhattan,,
10065,321 TO 325,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1441.0,14,Manhattan,,
10065,324 TO 326,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1440.0,41,Manhattan,,
10065,328 TO 330,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1440.0,39,Manhattan,,
10065,332,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1440.0,38,Manhattan,,
10065,340,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1440.0,33,Manhattan,,
10065,343,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1441.0,23,Manhattan,,
10065,348,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1440.0,31,Manhattan,,
10065,354,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1440.0,30,Manhattan,,
10065,404,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1460.0,7501,Manhattan,,
10065,420,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1460.0,39,Manhattan,,
10065,424,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1460.0,38,Manhattan,,
10065,426,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1460.0,37,Manhattan,,
10065,428,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1460.0,36,Manhattan,,
10065,430,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,,,1460.0,35,Manhattan,,
10065,432,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1460.0,34,Manhattan,,
10065,434,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1460.0,33,Manhattan,,
10065,438,E 66TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1460.0,31,Manhattan,,
10065,5,E 67TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1382.0,7,Manhattan,,
10065,8,E 67TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1381.0,65,Manhattan,,
10065,17,E 67TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1382.0,13,Manhattan,,
10065,18,E 67TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1381.0,60,Manhattan,,
10065,20,E 67TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1381.0,59,Manhattan,,
10065,25,E 67TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1382.0,17,Manhattan,,
10065,42 TO 48,E 67TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1381.0,7503,Manhattan,,
10065,43,E 67TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1382.0,30,Manhattan,,
10065,206,E 67TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1421.0,44,Manhattan,,
10065,210 TO 212,E 67TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1421.0,42,Manhattan,,
10065,220,E 67TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1421.0,37,Manhattan,,
10065,229,E 67TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1422.0,19,Manhattan,,
10065,332 TO 334,E 67TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1441.0,37,Manhattan,,
10065,336,E 67TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1441.0,35,Manhattan,,
10065,338,E 67TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1441.0,33,Manhattan,,
10065,342,E 67TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1441.0,31,Manhattan,,
10065,350,E 67TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1441.0,30,Manhattan,,
10065,7 TO 9,E 68TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1383.0,12,Manhattan,,
10065,11,E 68TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1383.0,7501,Manhattan,,
10065,20,E 68TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,,1382.0,7501,Manhattan,,
10065,30,E 68TH,ST,809811.0,,,NEW YORK,62 MULTIPLE DWELLING A,,,1382.0,7502,Manhattan,MADISON,AVE
10065,32,E 68TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1382.0,149,Manhattan,,
10065,40,E 68TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1382.0,45,Manhattan,,
10065,41,E 68TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,,,1383.0,28,Manhattan,,
10065,200 TO 220,E 68TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1422.0,48,Manhattan,,
10065,215,E 68TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1423.0,10,Manhattan,,
10065,254,E 68TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1422.0,21,Manhattan,,
10065,315,E 68TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,,,1443.0,1,Manhattan,,
10065,357,E 68TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1443.0,122,Manhattan,,
10065,800 TO 802,LEXINGTON,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1396.0,57,Manhattan,,
10065,805 TO 807,LEXINGTON,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1397.0,20,Manhattan,,
10065,858,LEXINGTON,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1399.0,157,Manhattan,,
10065,878,LEXINGTON,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1400.0,56,Manhattan,,
10065,677,MADISON,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1376.0,122,Manhattan,,
10065,679,MADISON,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1376.0,122,Manhattan,,
10065,710,MADISON,AVE,23.0,,,NEW YORK,62 MULTIPLE DWELLING A,,,1378.0,14,Manhattan,E 63RD,ST
10065,715,MADISON,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1378.0,22,Manhattan,,
10065,780,MADISON,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1381.0,17,Manhattan,,
10065,785,MADISON,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1381.0,51,Manhattan,,
10065,795,MADISON,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1382.0,23,Manhattan,,
10065,805,MADISON,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1382.0,51,Manhattan,,
10065,817 TO 819,MADISON,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1383.0,23,Manhattan,,
10065,823 TO 825,MADISON,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1383.0,51,Manhattan,,
10065,827,MADISON,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1383.0,50,Manhattan,,
10065,521,PARK,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1395.0,7502,Manhattan,,
10065,525,PARK,AVE,,,,NEW YORK,62 MULTIPLE DWELLING B,EVICT COOP/CONDO,,1395.0,7503,Manhattan,,
10065,530,PARK,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1375.0,7503,Manhattan,,
10065,605,PARK,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1399.0,74,Manhattan,,
10065,1113 TO 1127,YORK,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1455.0,21,Manhattan,,
10065,1161,YORK,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,ROOMING HOUSE,,1457.0,17,Manhattan,,
10065,1175,YORK,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1458.0,7502,Manhattan,,
10065,1211 TO 1227,YORK,AVE,444446.0,,,NEW YORK,62 MULTIPLE DWELLING A,,,1460.0,22,Manhattan,E 66TH,ST
10069,2 TO 20,RIVERSIDE,BLVD,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,1171.0,7512,Manhattan,,
10069,40,RIVERSIDE,BLVD,,,,NEW YORK,62 MULTIPLE DWELLING A,ARTICLE 11,,1171.0,7509,Manhattan,,
10069,140 TO 144,RIVERSIDE,BLVD,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,1171.0,133,Manhattan,,
10069,180,RIVERSIDE,BLVD,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1171.0,129,Manhattan,,
10069,400 TO 450,W 63RD,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1171.0,7508,Manhattan,,
10075,1473,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1451.0,29,Manhattan,,
10075,1481 TO 1483,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1452.0,24,Manhattan,,
10075,1485,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1452.0,26,Manhattan,,
10075,1490,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1472.0,49,Manhattan,,
10075,1492,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1472.0,48,Manhattan,,
10075,1500,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1473.0,3,Manhattan,,
10075,1501,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1453.0,25,Manhattan,,
10075,1502,1ST,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1473.0,4,Manhattan,,
10075,1458,2ND,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1451.0,2,Manhattan,,
10075,1460,2ND,AVE,,,,NEW YORK,62 MULTIPLE DWELLING B,,,1451.0,3,Manhattan,,
10075,1462,2ND,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1451.0,4,Manhattan,,
10075,1471,2ND,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1431.0,25,Manhattan,,
10075,1473 TO 1475,2ND,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1431.0,26,Manhattan,,
10075,1481 TO 1483,2ND,AVE,253.0,,,NEW YORK,62 MULTIPLE DWELLING B,LENDER,COOP/CONDO PLAN FILE,1432.0,21,Manhattan,E 77TH,ST
10075,1484,2ND,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1452.0,3,Manhattan,,
10075,1488,2ND,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1452.0,104,Manhattan,,
10075,1492,2ND,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1452.0,51,Manhattan,,
10075,1494,2ND,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1452.0,50,Manhattan,,
10075,1332,3RD,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1411.0,34,Manhattan,,
10075,1374,3RD,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1413.0,33,Manhattan,,
10075,1378,3RD,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1413.0,35,Manhattan,,
10075,1380,3RD,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1413.0,36,Manhattan,,
10075,1404,3RD,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1508.0,39,Manhattan,,
10075,952,5TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1391.0,2,Manhattan,,
10075,985,5TH,AVE,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1491.0,4,Manhattan,,
10075,57,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1392.0,26,Manhattan,,
10075,117,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1412.0,12,Manhattan,,
10075,125,E 77TH,ST,1104.0,,,NEW YORK,62 MULTIPLE DWELLING A,,,1412.0,16,Manhattan,LEXINGTON,AVE
10075,150,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1411.0,53,Manhattan,,
10075,155,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1412.0,23,Manhattan,,
10075,167,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1412.0,28,Manhattan,,
10075,170,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING B,COOP/CONDO PLAN FILE,,1411.0,7502,Manhattan,,
10075,171,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1412.0,29,Manhattan,,
10075,173 TO 177,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1412.0,7503,Manhattan,,
10075,176,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1411.0,40,Manhattan,,
10075,204,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1431.0,43,Manhattan,,
10075,205,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1432.0,5,Manhattan,,
10075,219,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1432.0,11,Manhattan,,
10075,231,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,421-A (1-15),,1432.0,12,Manhattan,,
10075,232,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1431.0,37,Manhattan,,
10075,233,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1432.0,13,Manhattan,,
10075,234,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1431.0,36,Manhattan,,
10075,236,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1431.0,35,Manhattan,,
10075,239,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1432.0,15,Manhattan,,
10075,241,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1432.0,16,Manhattan,,
10075,244,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1431.0,32,Manhattan,,
10075,245,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,GARDEN COMPLEX,,1432.0,18,Manhattan,,
10075,246,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1431.0,31,Manhattan,,
10075,247,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1432.0,19,Manhattan,,
10075,249,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1432.0,20,Manhattan,,
10075,250,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,SEC 608,,1431.0,29,Manhattan,,
10075,252,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1431.0,28,Manhattan,,
10075,304,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,J-51,,1451.0,47,Manhattan,,
10075,307,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1452.0,5,Manhattan,,
10075,324,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1451.0,42,Manhattan,,
10075,330,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1451.0,40,Manhattan,,
10075,337,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1452.0,16,Manhattan,,
10075,339,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1452.0,17,Manhattan,,
10075,341,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1452.0,18,Manhattan,,
10075,345,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1452.0,19,Manhattan,,
10075,350,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1451.0,31,Manhattan,,
10075,400,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1471.0,45,Manhattan,,
10075,401,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1472.0,1,Manhattan,,
10075,403,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1472.0,5,Manhattan,,
10075,407,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1472.0,7,Manhattan,,
10075,414,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1471.0,41,Manhattan,,
10075,416 TO 420,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1471.0,38,Manhattan,,
10075,422,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1471.0,37,Manhattan,,
10075,423,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1472.0,10,Manhattan,,
10075,425,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1472.0,11,Manhattan,,
10075,426,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1471.0,35,Manhattan,,
10075,427,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1472.0,12,Manhattan,,
10075,428,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1471.0,34,Manhattan,,
10075,435,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,1472.0,14,Manhattan,,
10075,438,E 77TH,ST,,,,NEW YORK,62 MULTIPLE DWELLING A,,,1471.0,29,Manhattan,,
