ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT,Borough,STREET2 STSUFX2,Unnamed: 6,borocode,bbl
11219,1270,58TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05704,0035,Brooklyn,,,3,3057040035
11219,1330,58TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05705,0117,Brooklyn,,,3,3057050117
11219,1332,58TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05705,0019,Brooklyn,,,3,3057050019
11219,1367,58TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05698,0170,Brooklyn,,,3,3056980170
11219,925,59TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05701,0061,Brooklyn,,,3,3057010061
11219,928,59TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05708,0012,Brooklyn,,,3,3057080012
11219,930,59TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,,05708,0013,Brooklyn,,,3,3057080013
11219,935 TO 939,59TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05701,0055,Brooklyn,,,3,3057010055
11219,946,59TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05708,0017,Brooklyn,,,3,3057080017
11219,1125,59TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05703,0062,Brooklyn,,,3,3057030062
11219,1129,59TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05703,0061,Brooklyn,,,3,3057030061
11219,1131,59TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05703,0060,Brooklyn,,,3,3057030060
11219,1135,59TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05703,0059,Brooklyn,,,3,3057030059
11219,1249,59TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING B,GARDEN COMPLEX,,05704,0058,Brooklyn,,,3,3057040058
11219,1251,59TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05704,0055,Brooklyn,,,3,3057040055
11219,1537,59TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING B,,,05502,0062,Brooklyn,,,3,3055020062
11219,901,60TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,,05708,7505,Brooklyn,,,3,3057087505
11219,952 TO 968,60TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),05715,7501,Brooklyn,,,3,3057157501
11219,1171,60TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05710,0041,Brooklyn,,,3,3057100041
11219,1221,60TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05711,0067,Brooklyn,,,3,3057110067
11219,1422,60TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),05720,0015,Brooklyn,,,3,3057200015
11219,1054,62ND,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (1-15),,05730,0028,Brooklyn,,,3,3057300028
11219,972,63RD,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05736,0054,Brooklyn,,,3,3057360054
11219,1013,63RD,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05730,0074,Brooklyn,,,3,3057300074
11219,1015,63RD,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,,05730,0073,Brooklyn,,,3,3057300073
11219,1115,63RD,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05731,0064,Brooklyn,,,3,3057310064
11219,1125,63RD,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05731,0059,Brooklyn,,,3,3057310059
11219,1137,63RD,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05731,0054,Brooklyn,,,3,3057310054
11219,1354,63RD,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05740,0029,Brooklyn,,,3,3057400029
11219,923,64TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05736,0036,Brooklyn,,,3,3057360036
11219,969,64TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,,05736,0065,Brooklyn,,,3,3057360065
11219,1045,64TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING B,,,05737,0058,Brooklyn,,,3,3057370058
11219,1053,64TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05737,0056,Brooklyn,,,3,3057370056
11219,1074,64TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05744,0044,Brooklyn,,,3,3057440044
11219,1119,64TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05738,0071,Brooklyn,,,3,3057380071
11219,1274,64TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05746,0038,Brooklyn,,,3,3057460038
11219,1323,64TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (16),,05740,0071,Brooklyn,,,3,3057400071
11219,1334,64TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05747,0124,Brooklyn,,,3,3057470124
11219,1355,64TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05740,0058,Brooklyn,,,3,3057400058
11219,1045 TO 1047,65TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05744,0068,Brooklyn,,,3,3057440068
11219,1075,65TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING B,,,05744,0055,Brooklyn,,,3,3057440055
11219,1101,65TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05745,0001,Brooklyn,,,3,3057450001
11219,1345,65TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05747,0061,Brooklyn,,,3,3057470061
11219,1361,65TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,,05747,0055,Brooklyn,,,3,3057470055
11219,1367 TO 1369,65TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,,05747,0051,Brooklyn,,,3,3057470051
11219,1436,65TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (1-15),,05755,0020,Brooklyn,,,3,3057550020
11219,980,66TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05757,0054,Brooklyn,,,3,3057570054
11219,1026,66TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05758,0016,Brooklyn,,,3,3057580016
11219,1028,66TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05758,0017,Brooklyn,,,3,3057580017
11219,1101,66TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING B,,,05752,0001,Brooklyn,,,3,3057520001
11219,1124,66TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,,05759,0015,Brooklyn,,,3,3057590015
11219,1162,66TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (1-15),,05759,0032,Brooklyn,,,3,3057590032
11219,1164,66TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (1-15),,05759,0033,Brooklyn,,,3,3057590033
11219,1168,66TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05759,0034,Brooklyn,,,3,3057590034
11219,1312,66TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05761,0011,Brooklyn,,,3,3057610011
11219,1314,66TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05761,0012,Brooklyn,,,3,3057610012
11219,1353,66TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (1-15),,05754,0056,Brooklyn,,,3,3057540056
11219,1360,66TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05761,0031,Brooklyn,,,3,3057610031
11219,1401,66TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING B,GARDEN COMPLEX,,05755,0001,Brooklyn,,,3,3057550001
11219,1415,66TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING B,,,05755,0059,Brooklyn,,,3,3057550059
11219,1418,66TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05762,0014,Brooklyn,,,3,3057620014
11219,1436,66TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING B,,,05762,0021,Brooklyn,,,3,3057620021
11219,1439,66TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,,05755,0050,Brooklyn,,,3,3057550050
11219,1440,66TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,ROOMING HOUSE,421-A (1-15),05762,0023,Brooklyn,,,3,3057620023
11219,1450,66TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING B,,,05762,0027,Brooklyn,,,3,3057620027
11219,1570,66TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING B,,,05558,0043,Brooklyn,,,3,3055580043
11219,942,67TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05764,0031,Brooklyn,,,3,3057640031
11219,957,67TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05757,0070,Brooklyn,,,3,3057570070
11219,1059,67TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05758,0053,Brooklyn,,,3,3057580053
11219,1061,67TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05758,0052,Brooklyn,,,3,3057580052
11219,1152,67TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING B,,,05766,0031,Brooklyn,,,3,3057660031
11219,1348,67TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05768,0029,Brooklyn,,,3,3057680029
11219,1352,67TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05768,0031,Brooklyn,,,3,3057680031
11219,1401,67TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05762,0001,Brooklyn,,,3,3057620001
11219,1363,68TH,ST,1363.0,OVINGTON,AVE,BROOKLYN,61 MULTIPLE DWELLING A,,,05768,0057,Brooklyn,,,3,3057680057
11219,1374,68TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING B,,,05775,0034,Brooklyn,,,3,3057750034
11219,1375 TO 1383,68TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05768,0052,Brooklyn,,,3,3057680052
11219,1455,68TH,ST,1457.0,OVINGTON,AVE,BROOKLYN,61 MULTIPLE DWELLING B,,,05769,0057,Brooklyn,,,3,3057690057
11219,1465,68TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05769,0054,Brooklyn,,,3,3057690054
11219,1502,68TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05573,0006,Brooklyn,,,3,3055730006
11219,1531 TO 1535,68TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05566,0005,Brooklyn,,,3,3055660005
11219,1537,68TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05566,0005,Brooklyn,,,3,3055660005
11219,1540,68TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05574,0012,Brooklyn,,,3,3055740012
11219,1541,68TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05566,0005,Brooklyn,,,3,3055660005
11219,1545,68TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05566,0005,Brooklyn,,,3,3055660005
11219,1234,69TH,ST,1234.0,BAY RIDGE,AVE,BROOKLYN,61 MULTIPLE DWELLING A,,,06155,0019,Brooklyn,,,3,3061550019
11219,1358,69TH,ST,1358.0,BAY RIDGE,AVE,BROOKLYN,61 MULTIPLE DWELLING B,GARDEN COMPLEX,,06156,0030,Brooklyn,,,3,3061560030
11219,1379,69TH,ST,1379.0,BAY RIDGE,AVE,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,,05775,0042,Brooklyn,,,3,3057750042
11219,1472,69TH,ST,1472.0,BAY RIDGE,AVE,BROOKLYN,61 MULTIPLE DWELLING A,,,06157,0036,Brooklyn,,,3,3061570036
11219,1562,69TH,ST,1562.0,BAY RIDGE,AVE,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,,06158,0052,Brooklyn,,,3,3061580052
11219,1149,BAY RIDGE,AVE,1149.0,69TH,ST,BROOKLYN,61 MULTIPLE DWELLING A,,,05773,0050,Brooklyn,,,3,3057730050
11219,1230,BAY RIDGE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,06155,0018,Brooklyn,,,3,3061550018
11219,1238,BAY RIDGE,AVE,1238.0,69TH,ST,BROOKLYN,61 MULTIPLE DWELLING A,,,06155,0020,Brooklyn,,,3,3061550020
11219,1240,BAY RIDGE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,06155,0021,Brooklyn,,,3,3061550021
11219,1242,BAY RIDGE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,06155,0023,Brooklyn,,,3,3061550023
11219,1275,BAY RIDGE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05774,0037,Brooklyn,,,3,3057740037
11219,1305,BAY RIDGE,AVE,1305.0,69TH,ST,BROOKLYN,61 MULTIPLE DWELLING B,,,05775,0001,Brooklyn,,,3,3057750001
11219,1336,BAY RIDGE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING B,,,06156,0021,Brooklyn,,,3,3061560021
11219,1340,BAY RIDGE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING B,,,06156,0022,Brooklyn,,,3,3061560022
11219,1501,BAY RIDGE,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05573,0001,Brooklyn,,,3,3055730001
11219,1564,BAY RIDGE,AVE,1564.0,69TH,ST,BROOKLYN,61 MULTIPLE DWELLING B,,,06158,0053,Brooklyn,,,3,3061580053
11219,6639,DURYEA,CT,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),05558,0067,Brooklyn,,,3,3055580067
11219,4504,FORT HAMILTON,PKWY,,,,BROOKLYN,61 MULTIPLE DWELLING B,,,05614,0024,Brooklyn,,,3,3056140024
11219,5423,FORT HAMILTON,PKWY,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05674,0001,Brooklyn,,,3,3056740001
11219,5511,FORT HAMILTON,PKWY,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05681,0005,Brooklyn,,,3,3056810005
11219,5718,FORT HAMILTON,PKWY,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05694,0032,Brooklyn,,,3,3056940032
11219,6224,FORT HAMILTON,PKWY,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05729,0030,Brooklyn,,,3,3057290030
11219,6303,FORT HAMILTON,PKWY,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05736,0051,Brooklyn,,,3,3057360051
11219,6402,FORT HAMILTON,PKWY,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,,05743,0021,Brooklyn,,,3,3057430021
11219,6613,FORT HAMILTON,PKWY,,,,BROOKLYN,61 MULTIPLE DWELLING B,,,05757,0038,Brooklyn,,,3,3057570038
11219,6711,FORT HAMILTON,PKWY,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05764,0029,Brooklyn,,,3,3057640029
11219,6717 TO 6719,FORT HAMILTON,PKWY,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05764,0025,Brooklyn,,,3,3057640025
11219,6719 TO 6723,FORT HAMILTON,PKWY,933943.0,68TH,ST,BROOKLYN,61 MULTIPLE DWELLING A,,,05764,0025,Brooklyn,,,3,3057640025
11219,4515,NEW UTRECHT,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),05615,7507,Brooklyn,,,3,3056157507
11219,5207,NEW UTRECHT,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05662,0048,Brooklyn,,,3,3056620048
11219,5211 TO 5213,NEW UTRECHT,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05662,0047,Brooklyn,,,3,3056620047
11219,5219,NEW UTRECHT,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05662,0044,Brooklyn,,,3,3056620044
11219,1073,OVINGTON,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05765,0054,Brooklyn,,,3,3057650054
11219,1080,OVINGTON,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,,05772,0034,Brooklyn,,,3,3057720034
11219,1223,OVINGTON,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05767,0078,Brooklyn,,,3,3057670078
11219,1227,OVINGTON,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,,05767,0076,Brooklyn,,,3,3057670076
11219,1231 TO 1233,OVINGTON,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05767,0074,Brooklyn,,,3,3057670074
11219,1302 TO 1312,OVINGTON,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05775,0006,Brooklyn,,,3,3057750006
11219,1357 TO 1359,OVINGTON,AVE,13571359.0,68TH,ST,BROOKLYN,61 MULTIPLE DWELLING A,,,05768,0059,Brooklyn,,,3,3057680059
11219,1361,OVINGTON,AVE,1361.0,68TH,ST,BROOKLYN,61 MULTIPLE DWELLING A,,,05768,0058,Brooklyn,,,3,3057680058
11219,1462,OVINGTON,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05776,0030,Brooklyn,,,3,3057760030
11220,5407,2ND,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00821,7503,Brooklyn,,,3,3008217503
11220,4420,3RD,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00736,0046,Brooklyn,,,3,3007360046
11220,4422,3RD,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00736,0047,Brooklyn,,,3,3007360047
11220,4602 TO 4606,3RD,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00754,0138,Brooklyn,,,3,3007540138
11220,5024,3RD,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00789,0046,Brooklyn,,,3,3007890046
11220,5618,3RD,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00837,0043,Brooklyn,,,3,3008370043
11220,5622,3RD,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00837,0044,Brooklyn,,,3,3008370044
11220,5718,3RD,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00845,0042,Brooklyn,,,3,3008450042
11220,6020,3RD,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,421-A (16),,05780,0045,Brooklyn,,,3,3057800045
11220,6809,3RD,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05863,0005,Brooklyn,,,3,3058630005
11220,6815,3RD,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05863,0004,Brooklyn,,,3,3058630004
11220,6819,3RD,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05863,0002,Brooklyn,,,3,3058630002
11220,6826,3RD,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05862,0052,Brooklyn,,,3,3058620052
11220,6830,3RD,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05862,0053,Brooklyn,,,3,3058620053
11220,6832,3RD,AVE,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,05862,0054,Brooklyn,,,3,3058620054
11220,321 TO 323,44TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00728,0065,Brooklyn,,,3,3007280065
11220,325,44TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00728,0064,Brooklyn,,,3,3007280064
11220,336,44TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00737,0021,Brooklyn,,,3,3007370021
11220,337,44TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00728,0060,Brooklyn,,,3,3007280060
11220,338,44TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00737,0022,Brooklyn,,,3,3007370022
11220,343,44TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00728,0057,Brooklyn,,,3,3007280057
11220,347,44TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00728,0056,Brooklyn,,,3,3007280056
11220,418,44TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00738,0011,Brooklyn,,,3,3007380011
11220,422,44TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00738,0013,Brooklyn,,,3,3007380013
11220,424,44TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00738,0014,Brooklyn,,,3,3007380014
11220,474 TO 480,44TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00738,0036,Brooklyn,,,3,3007380036
11220,504,44TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00739,0009,Brooklyn,,,3,3007390009
11220,602,44TH,ST,44014403.0,6TH,AVE,BROOKLYN,61 MULTIPLE DWELLING A,,,00740,0006,Brooklyn,,,3,3007400006
11220,761,44TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00732,0053,Brooklyn,,,3,3007320053
11220,773,44TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00732,0050,Brooklyn,,,3,3007320050
11220,777,44TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00732,0049,Brooklyn,,,3,3007320049
11220,807,44TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00733,0001,Brooklyn,,,3,3007330001
11220,814,44TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00742,0011,Brooklyn,,,3,3007420011
11220,851,44TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00733,0055,Brooklyn,,,3,3007330055
11220,262,45TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00745,0035,Brooklyn,,,3,3007450035
11220,266,45TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00745,0037,Brooklyn,,,3,3007450037
11220,268,45TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00745,0039,Brooklyn,,,3,3007450039
11220,272,45TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00745,0041,Brooklyn,,,3,3007450041
11220,350,45TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING B,,,00746,0026,Brooklyn,,,3,3007460026
11220,354,45TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING B,,,00746,0027,Brooklyn,,,3,3007460027
11220,401,45TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00738,0001,Brooklyn,,,3,3007380001
11220,505,45TH,ST,4425.0,5TH,AVE,BROOKLYN,61 MULTIPLE DWELLING A,,,00739,0001,Brooklyn,,,3,3007390001
11220,535,45TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00739,0063,Brooklyn,,,3,3007390063
11220,606,45TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00749,0005,Brooklyn,,,3,3007490005
11220,609,45TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00740,0001,Brooklyn,,,3,3007400001
11220,672 TO 684,45TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00749,0035,Brooklyn,,,3,3007490035
11220,768 TO 774,45TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00750,0034,Brooklyn,,,3,3007500034
11220,237,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING B,,,00745,0067,Brooklyn,,,3,3007450067
11220,245,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING B,,,00745,0064,Brooklyn,,,3,3007450064
11220,247,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING B,,,00745,0062,Brooklyn,,,3,3007450062
11220,259,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,,00745,0059,Brooklyn,,,3,3007450059
11220,270,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING B,,,00754,0035,Brooklyn,,,3,3007540035
11220,275,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00745,0051,Brooklyn,,,3,3007450051
11220,278,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00754,0038,Brooklyn,,,3,3007540038
11220,423,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00747,0067,Brooklyn,,,3,3007470067
11220,461,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00747,0048,Brooklyn,,,3,3007470048
11220,465,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00747,0048,Brooklyn,,,3,3007470048
11220,476,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00756,0038,Brooklyn,,,3,3007560038
11220,513,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00748,0072,Brooklyn,,,3,3007480072
11220,514,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00757,0010,Brooklyn,,,3,3007570010
11220,518,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00757,0011,Brooklyn,,,3,3007570011
11220,520,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,,00757,0012,Brooklyn,,,3,3007570012
11220,541,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00748,0060,Brooklyn,,,3,3007480060
11220,545,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00748,0057,Brooklyn,,,3,3007480057
11220,553,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00748,0055,Brooklyn,,,3,3007480055
11220,557,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00748,0053,Brooklyn,,,3,3007480053
11220,579,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00748,0046,Brooklyn,,,3,3007480046
11220,642,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00758,0023,Brooklyn,,,3,3007580023
11220,648,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00758,0026,Brooklyn,,,3,3007580026
11220,650,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00758,0027,Brooklyn,,,3,3007580027
11220,654,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00758,0029,Brooklyn,,,3,3007580029
11220,658,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00758,0031,Brooklyn,,,3,3007580031
11220,660,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00758,0032,Brooklyn,,,3,3007580032
11220,664,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING B,,,00758,0034,Brooklyn,,,3,3007580034
11220,666,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING B,,,00758,0035,Brooklyn,,,3,3007580035
11220,759 TO 771,46TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00750,0048,Brooklyn,,,3,3007500048
11220,649,47TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,,,00758,0058,Brooklyn,,,3,3007580058
11220,653,47TH,ST,,,,BROOKLYN,61 MULTIPLE DWELLING A,GARDEN COMPLEX,,00758,0056,Brooklyn,,,3,3007580056
